Point #0: x=7180.2802734375, y=-15971.3759765625, z=293.5487976074219, yaw=-161.7006378173828
Point #2003: x=-6602.32666015625, y=-10452.927734375, z=399.6262512207031, yaw=80.72510528564453
Point #2004: x=-6602.32666015625, y=-10452.927734375, z=399.6262512207031, yaw=80.72510528564453
Point #2005: x=-5976.826171875, y=-9311.59765625, z=356.223388671875, yaw=-42.11901092529297
Point #2006: x=4142.21533203125, y=1763.115234375, z=53.67490005493164, yaw=-166.77227783203125
Point #2007: x=-7682.7060546875, y=-8158.42333984375, z=331.1494445800781, yaw=-96.80784606933594
Point #2008: x=-7687.25, y=-8165.46728515625, z=331.6183776855469, yaw=84.0068359375
Point #2009: x=4813.673828125, y=1300.0718994140625, z=47.422000885009766, yaw=-108.11894226074219
Point #2010: x=4127.95458984375, y=1763.3585205078125, z=53.836814880371094, yaw=13.22771167755127
Point #2011: x=-1912.7926025390625, y=-10435.5849609375, z=274.3744201660156, yaw=-2.743438720703125
Point #2012: x=-1912.7926025390625, y=-10435.5849609375, z=274.3744201660156, yaw=-2.743438720703125
Point #2013: x=-1912.7926025390625, y=-10435.5849609375, z=274.3744201660156, yaw=-2.743438720703125
Point #2014: x=-1887.88427734375, y=-10441.8994140625, z=275.65625, yaw=169.8245391845703
Point #2015: x=4136.3251953125, y=1368.9136962890625, z=60.99715805053711, yaw=-91.44339752197266
Point #2016: x=4136.3251953125, y=1368.9136962890625, z=60.99715805053711, yaw=-91.44339752197266
Point #2017: x=4136.3251953125, y=1368.9136962890625, z=60.99715805053711, yaw=-91.44339752197266
Point #2018: x=4131.26318359375, y=1344.822265625, z=60.79426193237305, yaw=84.0355453491211
Point #2019: x=-511.4054870605469, y=-3750.12548828125, z=168.43800354003906, yaw=19.4043025970459
Point #2020: x=-511.4054870605469, y=-3750.12548828125, z=168.43800354003906, yaw=19.4043025970459
Point #2021: x=-511.4054870605469, y=-3750.12548828125, z=168.43800354003906, yaw=19.4043025970459
Point #2022: x=-452.8543701171875, y=-3732.576416015625, z=166.88589477539062, yaw=-152.7980499267578
Point #2023: x=-7685.49365234375, y=-8152.24462890625, z=330.9452209472656, yaw=83.19214630126953
Point #2024: x=6193.77880859375, y=-1271.8551025390625, z=49.928768157958984, yaw=-168.09532165527344
Point #2025: x=7387.00048828125, y=-1581.41455078125, z=51.126644134521484, yaw=24.90207862854004
Point #2026: x=7387.00048828125, y=-1581.41455078125, z=51.126644134521484, yaw=24.90207862854004
Point #2027: x=7387.00048828125, y=-1581.41455078125, z=51.126644134521484, yaw=24.90207862854004
Point #2028: x=7416.3330078125, y=-1572.3426513671875, z=51.47483825683594, yaw=-157.96170043945312
Point #2029: x=-2004.1285400390625, y=-10912.912109375, z=289.14141845703125, yaw=-13.868352890014648
Point #2030: x=-448.7825927734375, y=-3718.129638671875, z=166.81643676757812, yaw=-60.92610549926758
Point #2031: x=5094.15673828125, y=1011.2955932617188, z=49.12471008300781, yaw=70.5846176147461
Point #2032: x=5148.224609375, y=1154.169677734375, z=45.16672134399414, yaw=-109.41539001464844
Point #2033: x=-31.30620765686035, y=-3859.23486328125, z=169.38699340820312, yaw=41.99585723876953
Point #2034: x=-31.30620765686035, y=-3859.23486328125, z=169.38699340820312, yaw=41.99585723876953
Point #2035: x=21.696638107299805, y=-3817.543701171875, z=169.09461975097656, yaw=-140.00889587402344
Point #2036: x=7098.20166015625, y=-2406.4560546875, z=58.030643463134766, yaw=113.9981918334961
Point #2037: x=9095.275390625, y=-5155.3603515625, z=73.39534759521484, yaw=92.4699478149414
Point #2038: x=9327.3818359375, y=-3828.958251953125, z=56.64133071899414, yaw=-97.82595825195312
Point #2039: x=-1686.1517333984375, y=-10708.951171875, z=284.9290466308594, yaw=-7.816645622253418
Point #2040: x=148.4219512939453, y=-5223.37939453125, z=195.37147521972656, yaw=139.77554321289062
Point #2041: x=148.4219512939453, y=-5223.37939453125, z=195.37147521972656, yaw=139.77554321289062
Point #2042: x=148.4219512939453, y=-5223.37939453125, z=195.37147521972656, yaw=139.77554321289062
Point #2043: x=23.84234046936035, y=-5113.4267578125, z=193.08401489257812, yaw=-40.2244758605957
Point #2044: x=-313.2335510253906, y=-4832.912109375, z=190.1435089111328, yaw=139.7755584716797
Point #2045: x=-313.2335510253906, y=-4832.912109375, z=190.1435089111328, yaw=139.7755584716797
Point #2046: x=-313.2335510253906, y=-4832.912109375, z=190.1435089111328, yaw=139.7755584716797
Point #2047: x=-770.919677734375, y=-4441.21875, z=179.82823181152344, yaw=-40.2244758605957
Point #2048: x=-770.919677734375, y=-4441.21875, z=179.82823181152344, yaw=-40.2244758605957
Point #2049: x=-770.919677734375, y=-4441.21875, z=179.82823181152344, yaw=-40.2244758605957
Point #2050: x=-1008.5658569335938, y=-3915.982666015625, z=170.5663299560547, yaw=98.23242950439453
Point #2051: x=-1008.5658569335938, y=-3915.982666015625, z=170.5663299560547, yaw=98.23242950439453
Point #2052: x=-1113.6224365234375, y=-3425.591796875, z=156.81704711914062, yaw=-61.20125961303711
Point #2053: x=-1113.6224365234375, y=-3425.591796875, z=156.81704711914062, yaw=-61.20125961303711
Point #2054: x=-1113.6224365234375, y=-3425.591796875, z=156.81704711914062, yaw=-61.20125961303711
Point #2055: x=-288.9548645019531, y=-6692.89404296875, z=157.7757568359375, yaw=96.88233184814453
Point #2056: x=-288.9548645019531, y=-6692.89404296875, z=157.7757568359375, yaw=96.88233184814453
Point #2057: x=320.22784423828125, y=-6321.5458984375, z=146.85537719726562, yaw=-141.98037719726562
Point #2058: x=320.22784423828125, y=-6321.5458984375, z=146.85537719726562, yaw=-141.98037719726562
Point #2059: x=4831.78173828125, y=1467.0860595703125, z=52.708343505859375, yaw=-18.657302856445312
Point #2060: x=2256.881591796875, y=-1410.071044921875, z=88.052734375, yaw=69.4596939086914
Point #2061: x=2928.35546875, y=-90.69542694091797, z=72.72550964355469, yaw=-109.80766296386719
Point #2062: x=2928.35546875, y=-90.69542694091797, z=72.72550964355469, yaw=-109.80766296386719
Point #2063: x=-1729.6463623046875, y=-10929.876953125, z=288.5911865234375, yaw=-0.46658390760421753
Point #2064: x=3756.4814453125, y=1538.210693359375, z=61.7936897277832, yaw=-177.58950805664062
Point #2065: x=3756.4814453125, y=1538.210693359375, z=61.7936897277832, yaw=-177.58950805664062
Point #2066: x=3452.130859375, y=1307.203369140625, z=67.47932434082031, yaw=68.99261474609375
Point #2067: x=3452.130859375, y=1307.203369140625, z=67.47932434082031, yaw=68.99261474609375
Point #2068: x=3415.664306640625, y=1019.302490234375, z=64.93709564208984, yaw=-88.94178009033203
Point #2069: x=3415.664306640625, y=1019.302490234375, z=64.93709564208984, yaw=-88.94178009033203
Point #2070: x=3476.6220703125, y=791.7263793945312, z=63.996726989746094, yaw=128.9075164794922
Point #2071: x=3476.6220703125, y=791.7263793945312, z=63.996726989746094, yaw=128.9075164794922
Point #2072: x=3775.968017578125, y=731.6085205078125, z=65.30587005615234, yaw=12.780757904052734
Point #2073: x=3775.968017578125, y=731.6085205078125, z=65.30587005615234, yaw=12.780757904052734
Point #2074: x=4095.6142578125, y=800.5283203125, z=60.061683654785156, yaw=-167.21926879882812
Point #2075: x=4095.6142578125, y=800.5283203125, z=60.061683654785156, yaw=-167.21926879882812
Point #2076: x=6947.43408203125, y=-1149.7069091796875, z=53.550594329833984, yaw=-155.63206481933594
Point #2077: x=-437.4593200683594, y=-3723.56396484375, z=166.7831573486328, yaw=-148.09817504882812
Point #2078: x=4428.78466796875, y=843.758056640625, z=58.534690856933594, yaw=3.959702968597412
Point #2079: x=4428.78466796875, y=843.758056640625, z=58.534690856933594, yaw=3.959702968597412
Point #2080: x=4699.4990234375, y=858.9884033203125, z=56.68612289428711, yaw=-176.04029846191406
Point #2081: x=4699.4990234375, y=858.9884033203125, z=56.68612289428711, yaw=-176.04029846191406
Point #2082: x=-1638.9505615234375, y=-10500.31640625, z=280.5205993652344, yaw=79.20093536376953
Point #2083: x=5031.78662109375, y=832.7446899414062, z=53.01455307006836, yaw=-5.350572109222412
Point #2084: x=5031.78662109375, y=832.7446899414062, z=53.01455307006836, yaw=-5.350572109222412
Point #2085: x=5232.9443359375, y=873.6079711914062, z=49.957454681396484, yaw=-162.60618591308594
Point #2086: x=5232.9443359375, y=873.6079711914062, z=49.957454681396484, yaw=-162.60618591308594
Point #2087: x=5026.20654296875, y=842.138916015625, z=52.53336715698242, yaw=-113.32381439208984
Point #2088: x=-9.44116497039795, y=2020.6004638671875, z=96.68643188476562, yaw=56.41689682006836
Point #2089: x=6326.0224609375, y=-946.9264526367188, z=47.24983596801758, yaw=7.590237617492676
Point #2090: x=6326.0224609375, y=-946.9264526367188, z=47.24983596801758, yaw=7.590237617492676
Point #2091: x=6355.7548828125, y=-944.70703125, z=47.506614685058594, yaw=-165.59303283691406
Point #2092: x=6355.7548828125, y=-944.70703125, z=47.506614685058594, yaw=-165.59303283691406
Point #2093: x=-1626.9176025390625, y=-10495.0595703125, z=280.4859619140625, yaw=172.377685546875
Point #2094: x=6968.2529296875, y=-2841.8505859375, z=60.61738204956055, yaw=97.25135803222656
Point #2095: x=6968.2529296875, y=-2841.8505859375, z=60.61738204956055, yaw=97.25135803222656
Point #2096: x=6968.2529296875, y=-2841.8505859375, z=60.61738204956055, yaw=97.25135803222656
Point #2097: x=6893.1796875, y=-2621.176025390625, z=59.72534942626953, yaw=-65.41619873046875
Point #2098: x=6893.1796875, y=-2621.176025390625, z=59.72534942626953, yaw=-65.41619873046875
Point #2099: x=7860.6455078125, y=-3074.64208984375, z=58.57038497924805, yaw=-38.498695373535156
Point #2100: x=6570.06982421875, y=-1319.7764892578125, z=52.258060455322266, yaw=24.657899856567383
Point #2101: x=6686.19775390625, y=-1270.31787109375, z=57.35677719116211, yaw=-155.34210205078125
Point #2102: x=7368.30615234375, y=-953.8388671875, z=45.6553840637207, yaw=22.286643981933594
Point #2103: x=10996.0595703125, y=-10506.349609375, z=108.36228942871094, yaw=88.75574493408203
Point #2104: x=-1446.06982421875, y=-10545.92578125, z=281.9844970703125, yaw=162.9129180908203
Point #2105: x=-1581.24853515625, y=-10500.7119140625, z=281.16473388671875, yaw=-17.08707046508789
Point #2106: x=-1581.24853515625, y=-10500.7119140625, z=281.16473388671875, yaw=-17.08707046508789
Point #2107: x=-1584.26123046875, y=-10213.5986328125, z=277.61627197265625, yaw=79.20095825195312
Point #2108: x=6755.15869140625, y=-351.27294921875, z=45.90642547607422, yaw=-154.84803771972656
Point #2109: x=6755.15869140625, y=-351.27294921875, z=45.90642547607422, yaw=-154.84803771972656
Point #2110: x=6755.15869140625, y=-351.27294921875, z=45.90642547607422, yaw=-154.84803771972656
Point #2111: x=6737.36962890625, y=-355.1971740722656, z=45.28955078125, yaw=21.873855590820312
Point #2112: x=4798.84423828125, y=1297.1473388671875, z=47.567562103271484, yaw=-16.329059600830078
Point #2113: x=-1930.654296875, y=-11324.2734375, z=295.8985595703125, yaw=80.52162170410156
Point #2114: x=4817.2021484375, y=1288.12158203125, z=47.59484100341797, yaw=163.67092895507812
Point #2115: x=-1680.924072265625, y=-10720.3681640625, z=285.2933654785156, yaw=79.2009506225586
Point #2116: x=-1668.577880859375, y=-10714.4599609375, z=285.11810302734375, yaw=173.46908569335938
Point #2117: x=4813.673828125, y=1300.0718994140625, z=47.422000885009766, yaw=-108.11894226074219
Point #2118: x=4798.84423828125, y=1297.1473388671875, z=47.567562103271484, yaw=-16.32907485961914
Point #2119: x=2890.57373046875, y=2078.5224609375, z=69.308349609375, yaw=-81.61656188964844
Point #2120: x=4798.84423828125, y=1297.1473388671875, z=47.567562103271484, yaw=-16.32907485961914
Point #2121: x=4817.2021484375, y=1288.12158203125, z=47.59484100341797, yaw=163.67095947265625
Point #2122: x=4813.673828125, y=1300.0718994140625, z=47.422000885009766, yaw=-108.11898040771484
Point #2123: x=-1116.6898193359375, y=-3427.27734375, z=156.81704711914062, yaw=118.79877471923828
Point #2124: x=-1128.101806640625, y=-3421.85400390625, z=156.65985107421875, yaw=32.29479217529297
Point #2125: x=-1111.4730224609375, y=-3415.83837890625, z=156.6208953857422, yaw=-149.691650390625
Point #2126: x=-1128.101806640625, y=-3421.85400390625, z=156.65985107421875, yaw=32.29474639892578
Point #2127: x=-1674.0499267578125, y=-10703.0107421875, z=284.7801513671875, yaw=-100.7990493774414
Point #2128: x=4739.6298828125, y=1045.92236328125, z=56.033470153808594, yaw=73.1170654296875
Point #2129: x=-1668.577880859375, y=-10714.458984375, z=285.11810302734375, yaw=173.46908569335938
Point #2130: x=-1680.924072265625, y=-10720.3681640625, z=285.2933654785156, yaw=79.2009506225586
Point #2131: x=6988.2509765625, y=-1732.176025390625, z=53.90842819213867, yaw=-61.449466705322266
Point #2132: x=-6482.353515625, y=-3613.97802734375, z=197.27975463867188, yaw=-106.94381713867188
Point #2133: x=6441.12841796875, y=-217.06434631347656, z=43.28112030029297, yaw=-60.71067810058594
Point #2134: x=4133.36669921875, y=1756.1004638671875, z=53.80207061767578, yaw=87.48419189453125
Point #2135: x=-1674.0499267578125, y=-10703.0107421875, z=284.7801513671875, yaw=-100.7990493774414
Point #2136: x=-1668.577880859375, y=-10714.458984375, z=285.11810302734375, yaw=173.46908569335938
Point #2137: x=-1680.924072265625, y=-10720.3681640625, z=285.2933654785156, yaw=79.20093536376953
Point #2138: x=-1432.80810546875, y=-10536.1806640625, z=281.34759521484375, yaw=-90.2548599243164
Point #2139: x=6988.2509765625, y=-1732.1759033203125, z=53.90842819213867, yaw=-61.449466705322266
Point #2140: x=-1436.0777587890625, y=-10553.7587890625, z=282.09918212890625, yaw=91.75447845458984
Point #2141: x=7665.0537109375, y=-1456.414794921875, z=48.19342041015625, yaw=-60.52925491333008
Point #2142: x=-1445.04150390625, y=-10542.5810546875, z=281.9844970703125, yaw=-17.087068557739258
Point #2143: x=10873.607421875, y=-11994.1767578125, z=122.3403091430664, yaw=80.49024963378906
Point #2144: x=6347.1708984375, y=-1227.7445068359375, z=45.93033218383789, yaw=-73.78578186035156
Point #2145: x=-1436.0777587890625, y=-10553.7587890625, z=282.09918212890625, yaw=91.75445556640625
Point #2146: x=-6480.6328125, y=-3624.326416015625, z=197.46401977539062, yaw=151.4471435546875
Point #2147: x=-1432.80810546875, y=-10536.1806640625, z=281.34759521484375, yaw=-90.25482177734375
Point #2148: x=-1445.04150390625, y=-10542.5810546875, z=281.9844970703125, yaw=-17.087034225463867
Point #2149: x=-1919.232421875, y=-11317.92578125, z=295.8592529296875, yaw=175.0091552734375
Point #2150: x=-1936.914794921875, y=-11312.8681640625, z=296.0558166503906, yaw=-4.990834712982178
Point #2151: x=-1936.914794921875, y=-11312.8681640625, z=296.0558166503906, yaw=-4.990834712982178
Point #2152: x=6978.884765625, y=-253.05311584472656, z=42.97316360473633, yaw=119.62179565429688
Point #2153: x=6364.38623046875, y=-950.4210815429688, z=47.35626220703125, yaw=112.81442260742188
Point #2154: x=-1930.654296875, y=-11324.2734375, z=295.8985595703125, yaw=80.52162170410156
Point #2155: x=-1919.2313232421875, y=-11317.92578125, z=295.8592529296875, yaw=175.0091552734375
Point #2156: x=-2146.43212890625, y=-13353.5732421875, z=334.5924987792969, yaw=-137.3492431640625
Point #2157: x=-2150.791748046875, y=-13363.0458984375, z=334.1177978515625, yaw=122.31900787353516
Point #2158: x=6600.7900390625, y=-134.7512969970703, z=45.901634216308594, yaw=-60.03047561645508
Point #2159: x=-2146.431884765625, y=-13353.5732421875, z=334.5924987792969, yaw=-137.34925842285156
Point #2160: x=-2154.7685546875, y=-13350.2119140625, z=334.24163818359375, yaw=-57.681007385253906
Point #2161: x=-2100.149169921875, y=-11283.322265625, z=293.3028869628906, yaw=-23.734678268432617
Point #2162: x=-2087.53564453125, y=-11279.8134765625, z=293.85614013671875, yaw=-105.10729217529297
Point #2163: x=-2085.1171875, y=-11293.162109375, z=294.6175842285156, yaw=159.7598876953125
Point #2164: x=-1802.3690185546875, y=-10141.2783203125, z=275.35791015625, yaw=-103.91608428955078
Point #2165: x=-2087.53564453125, y=-11279.814453125, z=293.85614013671875, yaw=-105.10726165771484
Point #2166: x=7170.48779296875, y=-582.9553833007812, z=42.87811279296875, yaw=-60.37820053100586
Point #2167: x=-2085.1171875, y=-11293.1630859375, z=294.6175842285156, yaw=159.7598876953125
Point #2168: x=5249.4423828125, y=878.7760009765625, z=49.62144088745117, yaw=-162.60618591308594
Point #2169: x=6441.1279296875, y=-217.06434631347656, z=43.28112030029297, yaw=-60.71063995361328
Point #2170: x=7872.6435546875, y=-3088.657958984375, z=58.596435546875, yaw=141.50131225585938
Point #2171: x=7874.5068359375, y=-3072.787353515625, z=58.3605842590332, yaw=-109.54039764404297
Point #2172: x=7860.6455078125, y=-3074.64208984375, z=58.57038497924805, yaw=-38.49875259399414
Point #2173: x=7872.64404296875, y=-3088.658447265625, z=58.596435546875, yaw=141.5012664794922
Point #2174: x=3488.1064453125, y=778.360595703125, z=64.1743392944336, yaw=132.43386840820312
Point #2175: x=3475.70361328125, y=781.6085205078125, z=64.16979217529297, yaw=43.567684173583984
Point #2176: x=2963.608642578125, y=20.066997528076172, z=71.35960388183594, yaw=162.23109436035156
Point #2177: x=3479.34521484375, y=793.9246215820312, z=63.996726989746094, yaw=-51.09248733520508
Point #2178: x=6611.8212890625, y=-140.2230682373047, z=45.77116012573242, yaw=-150.3839569091797
Point #2179: x=3488.10595703125, y=778.3609008789062, z=64.1743392944336, yaw=132.4337615966797
